date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Power (MW)
2019-01-05 11:00:00,547,63,147,-10.8,919.0,22.596867
2019-01-05 11:15:00,605,66,176,-10.2,919.0,25.5814
2019-01-05 11:30:00,660,66,209,-11.0,918.9,27.992466
2019-01-05 11:45:00,666,63,221,-9.2,918.8,30.508598
2019-01-05 12:00:00,701,59,251,-9.6,918.8,31.718666
2019-01-05 12:15:00,788,58,298,-9.3,919.0,34.18193
2019-01-05 12:30:00,796,50,311,-9.0,918.9,35.3064
2019-01-05 12:45:00,832,46,333,-8.3,919.0,36.448334
2019-01-05 13:00:00,848,40,348,-8.4,919.0,37.13673
2019-01-05 13:15:00,861,35,360,-7.3,918.9,37.624
2019-01-05 13:30:00,868,31,375,-7.5,918.8,37.701797
2019-01-05 13:45:00,872,27,418,-7.6,918.8,37.456867
2019-01-05 14:00:00,867,25,404,-7.2,918.8,37.433468
2019-01-05 14:15:00,849,20,356,-6.1,918.7,36.879066
2019-01-05 14:30:00,814,17,335,-5.3,918.7,36.211864
2019-01-05 14:45:00,795,17,320,-5.1,918.5,35.409866
2019-01-05 15:00:00,764,18,299,-5.8,918.3,34.3362
2019-01-05 15:15:00,722,16,272,-5.4,918.2,32.98553
2019-01-05 15:30:00,686,15,246,-5.4,918.3,31.2808
2019-01-05 15:45:00,641,15,217,-5.1,918.4,28.950932
2019-01-05 16:00:00,598,15,189,-5.7,918.6,26.362333
2019-01-05 16:15:00,545,14,159,-5.8,918.9,23.498133
2019-01-05 16:30:00,489,12,131,-5.7,919.0,19.953932
2019-01-05 16:45:00,432,13,107,-5.7,919.2,15.960666
2019-01-05 17:00:00,356,11,84,-6.0,919.4,11.380933
2019-01-05 17:15:00,279,10,66,-6.2,919.6,6.6136
2019-01-05 17:30:00,187,8,44,-6.1,920.0,3.652533
2019-01-05 17:45:00,96,6,26,-6.4,920.2,1.814333
2019-01-05 18:00:00,31,3,14,-7.1,920.5,0.501133
2019-01-05 18:15:00,6,1,3,-7.5,920.9,0.0
2019-01-05 18:30:00,0,1,0,-8.1,921.2,0.0
2019-01-05 18:45:00,0,1,0,-8.4,921.6,0.0
2019-01-05 19:00:00,0,0,0,-8.7,921.7,0.0
2019-01-05 19:15:00,0,0,0,-8.9,922.0,0.0
2019-01-05 19:30:00,0,1,0,-9.1,922.3,0.0
2019-01-05 19:45:00,0,1,0,-8.9,922.7,0.0
2019-01-05 20:00:00,0,0,0,-8.8,922.9,0.0
2019-01-05 20:15:00,0,1,0,-8.9,923.0,0.0
2019-01-05 20:30:00,0,0,0,-9.1,923.3,0.0
2019-01-05 20:45:00,0,0,0,-9.6,923.5,0.0
2019-01-05 21:00:00,0,1,0,-9.9,923.5,0.0
2019-01-05 21:15:00,0,1,0,-10.4,923.6,0.0
2019-01-05 21:30:00,0,0,0,-9.9,923.8,0.0
2019-01-05 21:45:00,0,1,0,-10.1,924.0,0.0
2019-01-05 22:00:00,0,0,0,-9.3,924.3,0.0
2019-01-05 22:15:00,0,1,0,-10.0,924.2,0.0
2019-01-05 22:30:00,0,0,0,-10.2,924.3,0.0
2019-01-05 22:45:00,0,1,0,-10.4,924.4,0.0
2019-01-05 23:00:00,0,0,0,-10.3,924.5,0.0
2019-01-05 23:15:00,0,0,0,-10.2,924.6,0.0
2019-01-05 23:30:00,0,0,0,-10.2,924.6,0.0
2019-01-05 23:45:00,0,0,0,-10.1,924.6,0.0
2019-01-06 00:00:00,0,0,0,-10.5,924.4,0.0
2019-01-06 00:15:00,0,0,0,-10.9,924.4,0.0
2019-01-06 00:30:00,0,1,0,-10.8,924.4,0.0
2019-01-06 00:45:00,0,1,0,-11.5,924.5,0.0
2019-01-06 01:00:00,0,0,0,-11.3,924.8,0.0
2019-01-06 01:15:00,0,1,0,-11.4,924.8,0.0
2019-01-06 01:30:00,0,0,0,-11.8,924.9,0.0
2019-01-06 01:45:00,0,0,0,-12.0,925.0,0.0
2019-01-06 02:00:00,0,0,0,-11.9,925.1,0.0
2019-01-06 02:15:00,0,0,0,-12.0,925.4,0.0
2019-01-06 02:30:00,0,0,0,-12.1,925.5,0.0
2019-01-06 02:45:00,0,0,0,-11.1,925.7,0.0
2019-01-06 03:00:00,0,0,0,-10.7,925.7,0.0
2019-01-06 03:15:00,0,0,0,-10.7,925.8,0.0
2019-01-06 03:30:00,0,0,0,-10.3,926.1,0.0
2019-01-06 03:45:00,0,0,0,-10.0,926.4,0.0
2019-01-06 04:00:00,0,1,0,-11.2,926.4,0.0
2019-01-06 04:15:00,0,0,0,-11.0,926.5,0.0
2019-01-06 04:30:00,0,0,0,-10.8,926.7,0.0
2019-01-06 04:45:00,0,0,0,-10.8,926.5,0.0
2019-01-06 05:00:00,0,0,0,-10.7,926.6,0.0
2019-01-06 05:15:00,0,0,0,-10.7,926.8,0.0
2019-01-06 05:30:00,0,0,0,-10.4,926.8,0.0
2019-01-06 05:45:00,0,0,0,-10.4,926.9,0.0
2019-01-06 06:00:00,0,0,0,-10.5,926.8,0.0
2019-01-06 06:15:00,0,0,0,-10.4,926.8,0.0
2019-01-06 06:30:00,0,0,0,-10.7,927.1,0.0
2019-01-06 06:45:00,0,0,0,-10.6,927.2,0.0
2019-01-06 07:00:00,0,1,0,-10.5,927.6,0.0
2019-01-06 07:15:00,0,0,0,-10.8,927.7,0.0
2019-01-06 07:30:00,0,0,0,-10.9,928.0,0.0
2019-01-06 07:45:00,0,0,0,-10.9,928.3,0.0
2019-01-06 08:00:00,0,0,0,-11.0,928.4,0.0
2019-01-06 08:15:00,0,1,0,-11.2,928.7,0.0
2019-01-06 08:30:00,0,0,0,-11.0,928.9,0.0
2019-01-06 08:45:00,0,0,0,-10.7,929.0,0.0
2019-01-06 09:00:00,1,0,0,-10.7,929.2,0.0
2019-01-06 09:15:00,11,1,6,-11.2,929.5,0.143533
2019-01-06 09:30:00,43,10,16,-11.5,929.6,0.862
2019-01-06 09:45:00,62,9,28,-11.5,929.8,2.402067
2019-01-06 10:00:00,230,52,52,-11.3,930.0,4.658533
2019-01-06 10:15:00,268,58,61,-11.5,930.2,7.379267
2019-01-06 10:30:00,326,59,85,-10.9,930.2,12.380999
2019-01-06 10:45:00,414,55,112,-10.4,930.0,17.869467
2019-01-06 11:00:00,546,69,144,-9.2,930.1,21.3816
2019-01-06 11:15:00,500,58,141,-7.8,930.0,24.280266
2019-01-06 11:30:00,614,68,184,-6.6,929.8,26.284666
2019-01-06 11:45:00,607,59,196,-6.0,929.6,25.811867
2019-01-06 12:00:00,696,63,235,-6.2,929.4,31.309067
2019-01-06 12:15:00,741,62,258,-5.4,929.3,32.874397
2019-01-06 12:30:00,793,57,292,-5.0,929.1,34.647533
2019-01-06 12:45:00,856,54,328,-6.3,928.9,35.369663
2019-01-06 13:00:00,856,45,336,-6.1,928.5,36.152267
2019-01-06 13:15:00,837,40,333,-5.9,928.8,36.703465
2019-01-06 13:30:00,863,35,357,-5.9,928.6,37.7178
2019-01-06 13:45:00,886,32,411,-5.8,928.5,37.725067
2019-01-06 14:00:00,879,27,394,-5.6,928.2,37.593933
2019-01-06 14:15:00,855,25,340,-5.4,928.0,35.091198
2019-01-06 14:30:00,831,18,326,-4.4,927.8,36.326466
2019-01-06 14:45:00,800,18,307,-4.1,927.6,35.431
2019-01-06 15:00:00,769,16,285,-4.0,927.5,33.1686
2019-01-06 15:15:00,722,15,262,-3.6,927.3,31.403465
2019-01-06 15:30:00,703,15,242,-2.9,927.2,30.324799
2019-01-06 15:45:00,623,15,201,-2.9,927.0,27.722334
2019-01-06 16:00:00,587,16,178,-3.3,927.0,24.455933
2019-01-06 16:15:00,534,14,149,-3.4,927.1,22.633799
2019-01-06 16:30:00,462,11,119,-2.9,927.4,18.895332
2019-01-06 16:45:00,377,11,92,-3.4,927.3,15.1524
2019-01-06 17:00:00,329,10,75,-2.8,927.5,10.570133
2019-01-06 17:15:00,195,8,51,-2.8,927.5,5.658933
2019-01-06 17:30:00,195,8,46,-2.9,927.5,3.922533
2019-01-06 17:45:00,109,5,31,-2.9,927.7,2.424467
2019-01-06 18:00:00,52,4,15,-3.1,927.9,0.9462
2019-01-06 18:15:00,9,1,4,-3.9,928.1,0.0412
2019-01-06 18:30:00,0,1,0,-4.3,928.5,0.0
2019-01-06 18:45:00,0,1,0,-4.7,928.6,0.0
2019-01-06 19:00:00,0,0,0,-5.1,928.9,0.0
2019-01-06 19:15:00,0,2,0,-6.5,929.2,0.0
2019-01-06 19:30:00,0,1,0,-7.2,929.4,0.0
2019-01-06 19:45:00,0,0,0,-7.2,929.6,0.0
2019-01-06 20:00:00,0,0,0,-7.5,929.9,0.0
2019-01-06 20:15:00,0,0,0,-7.4,930.2,0.0
2019-01-06 20:30:00,0,1,0,-8.0,930.4,0.0
2019-01-06 20:45:00,0,1,0,-8.2,930.5,0.0
2019-01-06 21:00:00,0,0,0,-7.8,930.7,0.0
2019-01-06 21:15:00,0,0,0,-7.2,930.9,0.0
2019-01-06 21:30:00,0,1,0,-8.0,930.8,0.0
2019-01-06 21:45:00,0,0,0,-8.2,931.0,0.0
2019-01-06 22:00:00,0,0,0,-8.1,931.1,0.0
2019-01-06 22:15:00,0,1,0,-8.5,931.0,0.0
2019-01-06 22:30:00,0,1,0,-9.1,931.0,0.0
2019-01-06 22:45:00,0,0,0,-8.2,931.1,0.0
2019-01-06 23:00:00,0,1,0,-8.9,931.0,0.0
2019-01-06 23:15:00,0,1,0,-8.9,931.1,0.0
2019-01-06 23:30:00,0,1,0,-9.3,931.1,0.0
2019-01-06 23:45:00,0,1,0,-10.0,931.0,0.0
2019-01-07 00:00:00,0,1,0,-10.2,930.9,0.0
2019-01-07 00:15:00,0,1,0,-10.8,930.8,0.0
2019-01-07 00:30:00,0,1,0,-11.4,931.0,0.0
2019-01-07 00:45:00,0,0,0,-11.1,930.9,0.0
2019-01-07 01:00:00,0,1,0,-11.9,930.9,0.0
2019-01-07 01:15:00,0,0,0,-12.0,930.9,0.0
2019-01-07 01:30:00,0,0,0,-12.1,931.0,0.0
2019-01-07 01:45:00,0,1,0,-12.4,930.8,0.0
2019-01-07 02:00:00,0,0,0,-12.0,930.8,0.0
2019-01-07 02:15:00,0,0,0,-11.8,930.9,0.0
2019-01-07 02:30:00,0,1,0,-12.3,931.1,0.0
2019-01-07 02:45:00,0,1,0,-12.5,931.1,0.0
2019-01-07 03:00:00,0,1,0,-12.8,931.2,0.0
2019-01-07 03:15:00,0,0,0,-12.7,931.2,0.0
2019-01-07 03:30:00,0,0,0,-12.4,931.0,0.0
2019-01-07 03:45:00,0,0,0,-12.1,931.3,0.0
2019-01-07 04:00:00,0,0,0,-12.1,931.3,0.0
2019-01-07 04:15:00,0,0,0,-12.4,931.4,0.0
2019-01-07 04:30:00,0,0,0,-12.4,931.4,0.0
2019-01-07 04:45:00,0,0,0,-12.4,931.1,0.0
2019-01-07 05:00:00,0,0,0,-12.6,930.9,0.0
2019-01-07 05:15:00,0,0,0,-12.4,931.0,0.0
2019-01-07 05:30:00,0,0,0,-12.0,930.9,0.0
2019-01-07 05:45:00,0,0,0,-12.4,930.6,0.0
2019-01-07 06:00:00,0,1,0,-12.6,930.6,0.0
2019-01-07 06:15:00,0,0,0,-12.7,930.6,0.0
2019-01-07 06:30:00,0,0,0,-12.8,930.5,0.0
2019-01-07 06:45:00,0,0,0,-12.7,930.5,0.0
2019-01-07 07:00:00,0,0,0,-12.3,930.7,0.0
2019-01-07 07:15:00,0,0,0,-12.1,930.8,0.0
2019-01-07 07:30:00,0,0,0,-12.2,931.0,0.0
2019-01-07 07:45:00,0,0,0,-11.7,931.2,0.0
2019-01-07 08:00:00,0,1,0,-12.1,931.3,0.0
2019-01-07 08:15:00,0,1,0,-12.6,931.2,0.0
2019-01-07 08:30:00,0,1,0,-12.5,931.4,0.0
2019-01-07 08:45:00,0,1,0,-12.7,931.4,0.0
2019-01-07 09:00:00,1,1,0,-12.8,931.6,0.0
2019-01-07 09:15:00,9,1,5,-12.8,931.7,0.139133
2019-01-07 09:30:00,72,26,17,-12.9,931.6,1.083467
2019-01-07 09:45:00,96,44,31,-13.0,931.5,3.2384
2019-01-07 10:00:00,285,85,49,-13.0,931.4,5.6312
2019-01-07 10:15:00,382,104,68,-12.1,931.3,10.048
2019-01-07 10:30:00,486,122,90,-12.0,931.2,17.425598
2019-01-07 10:45:00,563,101,113,-11.8,931.0,22.521198
2019-01-07 11:00:00,623,103,136,-11.4,930.8,25.969131
2019-01-07 11:15:00,673,102,161,-10.7,930.7,28.948465
2019-01-07 11:30:00,716,100,186,-9.6,930.5,31.448332
2019-01-07 11:45:00,760,99,213,-8.7,930.3,33.679466
2019-01-07 12:00:00,802,94,240,-8.4,930.0,35.451866
2019-01-07 12:15:00,837,86,265,-7.4,929.8,36.769466
2019-01-07 12:30:00,866,77,286,-6.8,929.6,38.021465
2019-01-07 12:45:00,886,68,305,-5.8,929.3,38.8554
2019-01-07 13:00:00,910,61,324,-5.7,929.0,39.485
2019-01-07 13:15:00,920,53,336,-5.0,928.6,39.869934
2019-01-07 13:30:00,931,46,352,-4.0,928.3,40.1054
2019-01-07 13:45:00,934,40,406,-3.7,927.8,40.1818
2019-01-07 14:00:00,924,33,390,-3.6,927.5,40.211998
2019-01-07 14:15:00,905,27,335,-3.3,927.5,39.879868
2019-01-07 14:30:00,883,23,321,-3.4,927.2,39.413265
2019-01-07 14:45:00,852,19,303,-3.2,927.1,38.468666
2019-01-07 15:00:00,814,18,281,-3.1,927.1,37.218132
2019-01-07 15:15:00,777,17,258,-3.1,926.8,35.7398
2019-01-07 15:30:00,737,16,234,-3.1,926.8,34.13793
2019-01-07 15:45:00,689,15,207,-3.3,926.8,32.088264
2019-01-07 16:00:00,653,14,180,-3.2,927.0,29.969065
2019-01-07 16:15:00,615,14,154,-3.6,927.0,27.405865
2019-01-07 16:30:00,570,13,128,-3.6,927.1,24.717731
2019-01-07 16:45:00,522,12,104,-3.5,927.2,21.225134
2019-01-07 17:00:00,462,11,83,-3.8,927.1,16.130934
2019-01-07 17:15:00,389,10,65,-3.7,927.2,9.404066
2019-01-07 17:30:00,306,10,46,-4.2,927.2,5.433
2019-01-07 17:45:00,199,8,28,-4.6,927.1,2.786333
2019-01-07 18:00:00,102,1,15,-4.9,927.2,0.921067
2019-01-07 18:15:00,18,15,6,-5.1,927.3,0.059067
2019-01-07 18:30:00,0,1,0,-5.5,927.4,0.0
2019-01-07 18:45:00,0,1,0,-5.8,927.4,0.0
2019-01-07 19:00:00,0,0,0,-5.8,927.5,0.0
2019-01-07 19:15:00,0,1,0,-6.1,927.5,0.0
2019-01-07 19:30:00,0,0,0,-6.3,927.6,0.0
2019-01-07 19:45:00,0,0,0,-6.2,927.7,0.0
2019-01-07 20:00:00,0,1,0,-6.4,927.6,0.0
2019-01-07 20:15:00,0,1,0,-6.7,927.7,0.0
2019-01-07 20:30:00,0,0,0,-7.0,927.7,0.0
2019-01-07 20:45:00,0,0,0,-7.2,927.7,0.0
2019-01-07 21:00:00,0,0,0,-6.9,927.8,0.0
2019-01-07 21:15:00,0,0,0,-6.9,927.7,0.0
2019-01-07 21:30:00,0,1,0,-7.1,927.8,0.0
2019-01-07 21:45:00,0,0,0,-7.3,927.6,0.0
2019-01-07 22:00:00,0,0,0,-7.3,927.7,0.0
2019-01-07 22:15:00,0,0,0,-7.1,927.5,0.0
2019-01-07 22:30:00,0,0,0,-7.1,927.4,0.0
2019-01-07 22:45:00,0,1,0,-7.1,927.4,0.0
2019-01-07 23:00:00,0,0,0,-7.9,927.3,0.0
2019-01-07 23:15:00,0,0,0,-8.0,927.3,0.0
2019-01-07 23:30:00,0,0,0,-8.8,927.0,0.0
2019-01-07 23:45:00,0,1,0,-8.5,926.9,0.0
2019-01-08 00:00:00,0,1,0,-9.7,926.8,0.0
2019-01-08 00:15:00,0,0,0,-9.8,926.7,0.0
2019-01-08 00:30:00,0,0,0,-9.7,926.6,0.0
2019-01-08 00:45:00,0,2,0,-10.6,926.3,0.0
2019-01-08 01:00:00,0,1,0,-11.0,926.1,0.0
2019-01-08 01:15:00,0,0,0,-11.0,925.9,0.0
2019-01-08 01:30:00,0,0,0,-10.2,925.7,0.0
2019-01-08 01:45:00,0,1,0,-10.8,925.5,0.0
2019-01-08 02:00:00,0,0,0,-10.3,925.4,0.0
2019-01-08 02:15:00,0,3,0,-12.0,925.3,0.0
2019-01-08 02:30:00,0,1,0,-11.3,925.3,0.0
2019-01-08 02:45:00,0,0,0,-11.9,925.2,0.0
2019-01-08 03:00:00,0,1,0,-12.1,925.2,0.0
2019-01-08 03:15:00,0,1,0,-11.7,925.1,0.0
2019-01-08 03:30:00,0,0,0,-10.5,925.0,0.0
2019-01-08 03:45:00,0,1,0,-11.4,925.1,0.0
2019-01-08 04:00:00,0,1,0,-11.7,924.9,0.0
2019-01-08 04:15:00,0,0,0,-11.1,924.8,0.0
2019-01-08 04:30:00,0,0,0,-10.2,924.7,0.0
2019-01-08 04:45:00,0,0,0,-9.6,924.6,0.0
2019-01-08 05:00:00,0,1,0,-9.9,924.3,0.0
2019-01-08 05:15:00,0,0,0,-10.0,924.2,0.0
2019-01-08 05:30:00,0,1,0,-10.9,924.0,0.0
2019-01-08 05:45:00,0,0,0,-10.9,924.0,0.0
2019-01-08 06:00:00,0,1,0,-11.7,923.9,0.0
2019-01-08 06:15:00,0,0,0,-10.9,923.8,0.0
2019-01-08 06:30:00,0,0,0,-10.7,923.6,0.0
2019-01-08 06:45:00,0,1,0,-11.1,923.6,0.0
2019-01-08 07:00:00,0,0,0,-11.5,923.5,0.0
2019-01-08 07:15:00,0,1,0,-11.8,923.5,0.0
2019-01-08 07:30:00,0,0,0,-11.2,923.5,0.0
2019-01-08 07:45:00,0,1,0,-11.2,923.4,0.0
2019-01-08 08:00:00,0,0,0,-10.6,923.5,0.0
2019-01-08 08:15:00,0,0,0,-10.6,923.3,0.0
2019-01-08 08:30:00,0,0,0,-11.5,923.3,0.0
2019-01-08 08:45:00,0,1,0,-12.4,923.2,0.0
2019-01-08 09:00:00,1,2,1,-13.6,923.4,0.0
2019-01-08 09:15:00,17,10,7,-14.2,923.5,0.240667
2019-01-08 09:30:00,101,117,16,-12.8,923.7,1.337067
2019-01-08 09:45:00,156,231,27,-12.7,923.6,3.981467
2019-01-08 10:00:00,310,335,39,-12.5,923.4,6.427266
2019-01-08 10:15:00,408,410,51,-11.7,923.3,11.569466
2019-01-08 10:30:00,490,468,64,-11.0,923.0,18.813066
2019-01-08 10:45:00,562,520,78,-10.3,922.7,22.947266
2019-01-08 11:00:00,617,560,92,-9.7,922.6,25.939598
2019-01-08 11:15:00,664,592,108,-9.2,922.3,28.639666
2019-01-08 11:30:00,705,621,124,-8.0,922.0,31.026932
2019-01-08 11:45:00,745,651,140,-7.2,922.0,32.946133
2019-01-08 12:00:00,782,674,154,-5.5,921.6,34.7084
2019-01-08 12:15:00,818,696,172,-5.5,921.3,36.1848
2019-01-08 12:30:00,853,712,192,-5.6,921.2,37.594265
2019-01-08 12:45:00,884,723,209,-5.5,920.8,38.748066
2019-01-08 13:00:00,910,734,226,-6.1,920.7,39.686867
2019-01-08 13:15:00,928,744,239,-5.6,920.7,40.2742
2019-01-08 13:30:00,946,760,256,-5.7,920.4,40.798733
2019-01-08 13:45:00,953,769,314,-5.8,920.3,40.969666
2019-01-08 14:00:00,949,780,308,-5.6,920.3,40.856266
2019-01-08 14:15:00,936,786,260,-4.9,920.1,40.462265
2019-01-08 14:30:00,913,783,252,-5.1,919.9,39.118465
2019-01-08 14:45:00,801,656,230,-4.6,919.9,35.73593
2019-01-08 15:00:00,817,708,236,-4.4,919.9,36.05413
2019-01-08 15:15:00,834,744,244,-4.1,919.6,36.194866
2019-01-08 15:30:00,763,740,199,-4.2,919.5,34.35253
2019-01-08 15:45:00,713,716,179,-4.3,919.7,32.337467
2019-01-08 16:00:00,673,693,159,-3.9,919.6,29.697132
2019-01-08 16:15:00,483,324,114,-4.0,919.6,26.810799
2019-01-08 16:30:00,568,428,117,-3.7,919.5,24.006266
2019-01-08 16:45:00,527,529,108,-3.7,919.6,16.319332
2019-01-08 17:00:00,243,150,80,-3.9,919.5,7.205933
2019-01-08 17:15:00,297,241,69,-3.9,919.6,6.270333
2019-01-08 17:30:00,148,132,46,-4.3,919.8,3.348533
2019-01-08 17:45:00,57,19,22,-4.5,920.0,1.468267
2019-01-08 18:00:00,50,43,13,-4.6,920.1,0.6198
2019-01-08 18:15:00,13,9,5,-4.9,920.3,0.044133
2019-01-08 18:30:00,0,1,0,-4.9,920.4,0.0
2019-01-08 18:45:00,0,0,0,-5.4,920.4,0.0
2019-01-08 19:00:00,0,1,0,-6.4,920.5,0.0
2019-01-08 19:15:00,0,0,0,-6.7,920.8,0.0
2019-01-08 19:30:00,0,0,0,-7.1,920.9,0.0
2019-01-08 19:45:00,0,1,0,-7.7,921.1,0.0
2019-01-08 20:00:00,0,0,0,-7.3,921.2,0.0
2019-01-08 20:15:00,0,0,0,-7.2,921.1,0.0
2019-01-08 20:30:00,0,0,0,-7.0,921.4,0.0
2019-01-08 20:45:00,0,1,0,-7.3,921.4,0.0
2019-01-08 21:00:00,0,1,0,-7.4,921.3,0.0
2019-01-08 21:15:00,0,0,0,-7.4,921.4,0.0
2019-01-08 21:30:00,0,0,0,-7.5,921.3,0.0
2019-01-08 21:45:00,0,1,0,-8.9,921.4,0.0
2019-01-08 22:00:00,0,1,0,-8.2,921.1,0.0
2019-01-08 22:15:00,0,1,0,-8.4,921.0,0.0
2019-01-08 22:30:00,0,0,0,-8.2,921.0,0.0
2019-01-08 22:45:00,0,0,0,-8.2,921.2,0.0
2019-01-08 23:00:00,0,0,0,-8.0,921.0,0.0
2019-01-08 23:15:00,0,0,0,-8.3,921.0,0.0
2019-01-08 23:30:00,0,1,0,-8.5,920.9,0.0
2019-01-08 23:45:00,0,0,0,-7.9,920.8,0.0
2019-01-09 00:00:00,0,1,0,-8.7,921.0,0.0
2019-01-09 00:15:00,0,1,0,-9.5,921.0,0.0
2019-01-09 00:30:00,0,1,0,-9.9,921.3,0.0
2019-01-09 00:45:00,0,0,0,-10.0,921.1,0.0
2019-01-09 01:00:00,0,0,0,-9.2,921.3,0.0
2019-01-09 01:15:00,0,0,0,-9.4,921.3,0.0
2019-01-09 01:30:00,0,1,0,-10.6,921.3,0.0
2019-01-09 01:45:00,0,1,0,-11.1,921.2,0.0
2019-01-09 02:00:00,0,0,0,-10.5,921.3,0.0
2019-01-09 02:15:00,0,1,0,-10.4,921.3,0.0
2019-01-09 02:30:00,0,1,0,-10.8,921.4,0.0
2019-01-09 02:45:00,0,0,0,-10.9,921.4,0.0
2019-01-09 03:00:00,0,0,0,-11.2,921.5,0.0
2019-01-09 03:15:00,0,1,0,-11.8,921.6,0.0
2019-01-09 03:30:00,0,1,0,-11.9,921.9,0.0
2019-01-09 03:45:00,0,0,0,-12.1,922.0,0.0
2019-01-09 04:00:00,0,0,0,-11.2,922.1,0.0
2019-01-09 04:15:00,0,0,0,-11.4,922.3,0.0
2019-01-09 04:30:00,0,0,0,-11.3,922.3,0.0
2019-01-09 04:45:00,0,0,0,-11.2,922.3,0.0
2019-01-09 05:00:00,0,1,0,-11.4,922.4,0.0
2019-01-09 05:15:00,0,0,0,-11.3,922.4,0.0
2019-01-09 05:30:00,0,0,0,-11.5,922.4,0.0
2019-01-09 05:45:00,0,0,0,-11.2,922.6,0.0
2019-01-09 06:00:00,0,0,0,-11.3,922.6,0.0
2019-01-09 06:15:00,0,1,0,-11.7,922.7,0.0
2019-01-09 06:30:00,0,1,0,-11.9,922.7,0.0
2019-01-09 06:45:00,0,1,0,-11.7,923.0,0.0
2019-01-09 07:00:00,0,0,0,-11.3,923.1,0.0
2019-01-09 07:15:00,0,1,0,-11.4,923.3,0.0
2019-01-09 07:30:00,0,1,0,-11.7,923.3,0.0
2019-01-09 07:45:00,0,0,0,-11.8,923.5,0.0
2019-01-09 08:00:00,0,0,0,-11.7,923.6,0.0
2019-01-09 08:15:00,0,0,0,-11.2,923.8,0.0
2019-01-09 08:30:00,0,0,0,-11.3,923.8,0.0
2019-01-09 08:45:00,0,0,0,-11.5,923.8,0.0
2019-01-09 09:00:00,1,0,0,-11.2,924.1,0.0
2019-01-09 09:15:00,8,1,5,-11.5,924.3,0.089333
2019-01-09 09:30:00,33,9,16,-11.6,924.4,0.802133
2019-01-09 09:45:00,69,30,25,-11.2,924.6,1.642133
2019-01-09 10:00:00,112,44,38,-10.7,924.7,3.671133
2019-01-09 10:15:00,313,247,56,-10.4,924.7,8.927866
2019-01-09 10:30:00,408,311,70,-10.1,924.6,15.502
2019-01-09 10:45:00,476,351,81,-9.6,924.6,19.821598
2019-01-09 11:00:00,551,403,95,-8.9,924.4,22.811666
2019-01-09 11:15:00,594,427,108,-7.8,924.4,25.5878
2019-01-09 11:30:00,607,424,116,-6.6,924.3,23.7918
2019-01-09 11:45:00,674,468,134,-5.5,924.1,19.429066
2019-01-09 12:00:00,728,503,148,-4.8,923.9,17.329132
2019-01-09 12:15:00,759,515,161,-5.0,923.9,14.868399
2019-01-09 12:30:00,788,522,175,-4.6,923.8,12.9444
2019-01-09 12:45:00,819,536,186,-4.1,923.6,11.4322
2019-01-09 13:00:00,839,549,194,-3.3,923.4,11.25
2019-01-09 13:15:00,862,562,204,-3.2,923.2,11.779066
2019-01-09 13:30:00,875,576,217,-3.0,923.1,12.860266
2019-01-09 13:45:00,875,575,258,-2.9,922.9,14.253533
2019-01-09 14:00:00,875,582,256,-3.4,922.9,16.2498
2019-01-09 14:15:00,866,586,224,-4.3,922.9,16.417933
2019-01-09 14:30:00,841,578,218,-4.3,923.0,15.374999
2019-01-09 14:45:00,811,567,212,-4.0,923.0,14.806799
2019-01-09 15:00:00,761,546,199,-3.9,923.0,14.772266
2019-01-09 15:15:00,738,560,189,-4.0,923.0,15.713399
2019-01-09 15:30:00,695,544,175,-3.2,922.9,18.351933
2019-01-09 15:45:00,658,543,162,-3.2,922.9,21.164398
2019-01-09 16:00:00,616,521,147,-2.9,922.8,22.830465
2019-01-09 16:15:00,562,327,127,-2.3,922.8,23.251266
2019-01-09 16:30:00,508,309,109,-3.4,923.1,21.0988
2019-01-09 16:45:00,443,277,92,-3.6,923.0,17.377132
2019-01-09 17:00:00,375,255,77,-3.8,923.3,13.021666
2019-01-09 17:15:00,311,226,63,-4.1,923.3,8.313533
2019-01-09 17:30:00,230,192,48,-4.4,923.4,4.7272
2019-01-09 17:45:00,147,118,33,-4.7,923.7,2.653267
2019-01-09 18:00:00,66,42,19,-5.0,923.9,1.1404
2019-01-09 18:15:00,15,3,7,-5.6,924.0,0.108133
2019-01-09 18:30:00,1,1,0,-5.9,924.2,0.0
2019-01-09 18:45:00,0,1,0,-6.0,924.6,0.0
2019-01-09 19:00:00,0,1,0,-6.2,924.8,0.0
2019-01-09 19:15:00,0,0,0,-6.4,925.0,0.0
2019-01-09 19:30:00,0,1,0,-6.4,925.2,0.0
2019-01-09 19:45:00,0,1,0,-6.7,925.3,0.0
2019-01-09 20:00:00,0,0,0,-6.6,925.4,0.0
2019-01-09 20:15:00,0,0,0,-6.4,925.5,0.0
2019-01-09 20:30:00,0,1,0,-7.1,925.6,0.0
2019-01-09 20:45:00,0,0,0,-7.1,925.7,0.0
2019-01-09 21:00:00,0,1,0,-7.7,925.7,0.0
2019-01-09 21:15:00,0,0,0,-7.9,925.9,0.0
2019-01-09 21:30:00,0,1,0,-8.4,926.0,0.0
2019-01-09 21:45:00,0,0,0,-8.3,926.1,0.0
2019-01-09 22:00:00,0,0,0,-8.7,926.0,0.0
